#UserId	TweetId	TweetText	TweetTime
183589459	321602420096528384	Told my sister I wanted to try a little bit of soup, I have a bucket full..	Tue Apr 09 12:36:06 2013
183589459	321601448125296640	"@PardonnMee: Life is easy when you're a cat" tru dat	Tue Apr 09 12:32:14 2013
183589459	321357757397733378	but she did tell me that she'd buy me some more, ok	Mon Apr 08 20:23:54 2013
183589459	321357440509677570	mums eating all my sweets and claiming that they're hers #canyounot	Mon Apr 08 20:22:39 2013
183589459	321356026366550018	RT @ZozeeBo: It's Broadchurch time baby! Who else is watching it?	Mon Apr 08 20:17:01 2013
183589459	320829939177893889	fridge is making weird noises #creeped	Sun Apr 07 09:26:32 2013
183589459	320605334106415104	omggg, alex pettyfer is just... asdfhhjkkcndnetyybsmwlcnt	Sat Apr 06 18:34:02 2013
1001290838	278415263282630656	one day i open my acount on twitter and i see i not have followers and please follow nyo naman ako pleas	Tue Dec 11 08:25:46 2012
585997407	333647514202935296	@giovannalj euu \o	Sun May 12 18:19:00 2013
585997407	333640410230562817	Agora sim ein, loft na ice ... At eu vou agora haha	Sun May 12 17:50:47 2013
585997407	333597892935827456	F ~ O ~ M ~ E	Sun May 12 15:01:50 2013
585997407	333597748739850240	Oi	Sun May 12 15:01:15 2013
585997407	333474495635529728	Vou dormir, flw &lt;3	Sun May 12 06:51:30 2013
585997407	333474258485387264	O problema  q de dia eu to solteira tbm Ahuahuahauhauau	Sun May 12 06:50:33 2013
585997407	333474089446547456	Agora eu to assim, so fazendo besteira de dia eu to casada de noite eu to solteira	Sun May 12 06:49:53 2013
585997407	333472707591159808	Eu sei que  dificil acreditar, mais essa porra um dia vai mudar	Sun May 12 06:44:23 2013
585997407	333472609591259136	Ja faz um tempo mais eu gosto de lembrar, cada um cada um, cada lugar um lugar	Sun May 12 06:44:00 2013
585997407	333472187833012224	A pessoa me liga pra ficar cantando ai se eu te pego, me diz que razao tem esse ser de viver	Sun May 12 06:42:19 2013
585997407	333471696247988224	Juliao me ligando...	Sun May 12 06:40:22 2013
585997407	333471182303150080	Nao sei, to pensando ainda. Tem que ver se vale apena mudar de posiao pra pegar o controle	Sun May 12 06:38:20 2013
585997407	333470888014016514	Acho que vou ver south park...	Sun May 12 06:37:09 2013
585997407	333470534681653248	Status: falando merda no twitter	Sun May 12 06:35:45 2013
585997407	333470356679573508	Com piercing na lingua ainda ein, pra fica mais gostoso	Sun May 12 06:35:03 2013
585997407	333470235275448321	Ja contei pra vcs que meu beijo  bom?  uma dlc, se gama	Sun May 12 06:34:34 2013
585997407	333469780117966848	Isso  pecado ein rs	Sun May 12 06:32:45 2013
585997407	333469237538615296	Nao vou responder a thayna no whats u.u	Sun May 12 06:30:36 2013
585997407	333469089861361665	Thayna mmooooooooorre encosto rs	Sun May 12 06:30:01 2013
585997407	333468948689465344	@naathsep no no no rs, vou continuar sim u_u	Sun May 12 06:29:27 2013
585997407	333468784021086209	RT @eumariodenis: Ela e deusa ela e guerreira ela e mulher de verdade. Feliz dia das mes	Sun May 12 06:28:48 2013
585997407	333468738294784000	Nao curti achei ofensivo	Sun May 12 06:28:37 2013
585997407	333468338791514112	RT @AstrosLuminosos: Prometo estar sempre com voc, disse a feiura.	Sun May 12 06:27:02 2013
585997407	333467968912650241	Gentleman panpararammmmm	Sun May 12 06:25:33 2013
585997407	333467818660098048	@naathsep kkkkkkkkkkkk hmmmm. Pq?	Sun May 12 06:24:58 2013
585997407	333467528036749312	@naathsep eu acho que gamei	Sun May 12 06:23:48 2013
585997407	333467450861551616	RT @naathsep: @AmandaFicherMG to aqui loveeee	Sun May 12 06:23:30 2013
585997407	333467399883997184	Nao vai embora nao, deita aqui na cama se seu pai te pergunta vc ta com a ficher	Sun May 12 06:23:18 2013
585997407	333467211605872640	Perto de papai vc  santinha	Sun May 12 06:22:33 2013
585997407	333466876724252673	Cade a gata da @naathsep ???:(	Sun May 12 06:21:13 2013
585997407	333466524541136896	@SaraLuanaIBK e a banana como fica na historia? Kkkkkkkkk	Sun May 12 06:19:49 2013
585997407	333466356223713281	RT @SaraLuanaIBK: essa amanda ta me tarando via legumes	Sun May 12 06:19:09 2013
585997407	333466326272180224	RT @SaraLuanaIBK: @AmandaFicherMG se for um beringelo eu divido k	Sun May 12 06:19:02 2013
585997407	333466242537103360	TL toda afim de um alface	Sun May 12 06:18:42 2013
585997407	333466007693828096	@SaraLuanaIBK vai dividi a beringela? Kkkkkkkkkkk	Sun May 12 06:17:46 2013
585997407	333465838692745216	RT @SaraLuanaIBK: @AmandaFicherMG hmmmmmmmmmmmmmmmmmmmmmmm beringela &lt;33  : G	Sun May 12 06:17:06 2013
585997407	333465560098680832	Mano que briza  essa kkkkkkkkkk	Sun May 12 06:15:59 2013
585997407	333465433317470208	@SaraLuanaIBK hmmmmmmm paoca kkkkkkk	Sun May 12 06:15:29 2013
585997407	333465357035646977	RT @SaraLuanaIBK: @AmandaFicherMG pepino  mais legal kra y.y kkkkkkk	Sun May 12 06:15:11 2013
585997407	333465099031425024	@SaraLuanaIBK agr  palmito &lt;3 AHUAHUAHUAGU	Sun May 12 06:14:09 2013
585997407	333464932131680257	\o/ vontade ir pra um screamo foda, e bate cabeca q nem louca shrhshrhsh	Sun May 12 06:13:29 2013
585997407	333464468610768896	alface	Sun May 12 06:11:39 2013
585997407	333464235554263040	Omg, fala se nao da tesao uma pessoa dessa? Rs V	Sun May 12 06:10:43 2013
585997407	333464054754582529	RT @naathsep: vem nathzinhaaaaaa, ai eu to passando mal  http://t.co/JUSSoqOs9I	Sun May 12 06:10:00 2013
585997407	333463925276438528	To ouvindo a musica kate perry em screamo, foda.	Sun May 12 06:09:29 2013
585997407	333463401370116096	Aiai q menina pfta mds, pena que  hetero =(	Sun May 12 06:07:24 2013
585997407	333462948016185344	Burra	Sun May 12 06:05:36 2013
585997407	333462872871030785	Nossa desliguei o wi-fi	Sun May 12 06:05:18 2013
585997407	333462532440346624	Se nao o povo cai em cima u_u	Sun May 12 06:03:57 2013
585997407	333462042709204993	A @naathsep  perfeita, mais nao contem pra ngm ein...	Sun May 12 06:02:01 2013
585997407	333461710373519361	Vou fala um segredo pra vcs	Sun May 12 06:00:41 2013
585997407	333461017596149760	@naathsep ta tudo perfeitoo &lt;33	Sun May 12 05:57:56 2013
585997407	333460125442527232	galera onde desliga o ciumes?	Sun May 12 05:54:23 2013
585997407	333459892008538112	@naathsep noooooooo vai perder o brilho do meu tweet =/	Sun May 12 05:53:28 2013
585997407	333459475258286080	Ta vendo que perfeita mano &lt;3 V	Sun May 12 05:51:48 2013
585997407	333459374586597377	RT @naathsep: :ppppp http://t.co/7Ym44rEwnL	Sun May 12 05:51:24 2013
585997407	333459251559284736	Mama euuuuuuu, e os amigoo	Sun May 12 05:50:55 2013
585997407	333458848453128193	500 anos pra passa a merda da musica pro meu cel.	Sun May 12 05:49:19 2013
585997407	333458706073276417	@naathsep elaia, nao resisto poxa &gt;&lt;	Sun May 12 05:48:45 2013
585997407	333457685259354112	Cantem cmg lala	Sun May 12 05:44:42 2013
585997407	333457633996570624	eu seeeeeeeei, que um regime seria bem melhor e seraaa, mas isso nao impede que eu repita,  comida  comida e  comida	Sun May 12 05:44:29 2013
585997407	333457168277848065	Eu so nao respondo por que sei que vou levar um fora dela rs V	Sun May 12 05:42:38 2013
585997407	333457059632791552	RT @naathsep: Me da um beijo, vem matar essa vontade, vem dormir na minha cama? 	Sun May 12 05:42:13 2013
585997407	333456909862580225	Nao passo um dia sem fuma, minha vida  uma briza eterna	Sun May 12 05:41:37 2013
585997407	333456751728947200	Concordo.	Sun May 12 05:40:59 2013
585997407	333456669948379136	RT @Johvictor_: Fumar maconha no faz uma mulher perder o valor, oque faz ela perder o valor  ser piranha.	Sun May 12 05:40:40 2013
585997407	333456351206445056	Saco de insonia	Sun May 12 05:39:24 2013
585997407	333433729089429504	acho que vou ver um filme, bjos	Sun May 12 04:09:30 2013
585997407	333432735068737536	Mame &lt;3	Sun May 12 04:05:33 2013
585997407	333432365223383040	Lgrimas de sofrimento rolam dentro de mim por algum que no merece me ver sofrendo assim	Sun May 12 04:04:05 2013
585997407	333431635682922498	01:01 euzinha, bjo	Sun May 12 04:01:11 2013
585997407	333431597950959617	Mais ela  toda toda, ela  toda toda. Toda top, toda linda, leve e solta ... 	Sun May 12 04:01:02 2013
585997407	333431297022230528	bj na boca, pode	Sun May 12 03:59:50 2013
585997407	333431211819147264	RT @naathsep: Malandragem de verdade  viver.	Sun May 12 03:59:30 2013
585997407	333430402331066368	Agora sim ein, loft na ice ... At eu vou agora haha	Sun May 12 03:56:17 2013
585997407	333412792268910592	Vou sair to on no wpp, 9 59469799! Flw &lt;3	Sun May 12 02:46:18 2013
585997407	333409213718069248	se eu te odeio vc no pode frequentar os mesmos lugares que eu	Sun May 12 02:32:05 2013
585997407	333408868304560128	acho que vou dormir ou no.	Sun May 12 02:30:43 2013
585997407	333408688696082432	que desnimo.	Sun May 12 02:30:00 2013
585997407	333395064665538560	que tdio, plmdds	Sun May 12 01:35:52 2013
585997407	333389369106894849	L vai rolar prazer a festa vai continuar mas  sem carinho no pode se apaixonar 	Sun May 12 01:13:14 2013
585997407	333388340105711617	as briza de uma pessoa que no fuma a 2 dias SUHSUSHUSHUSHSUHS	Sun May 12 01:09:08 2013
585997407	333388244219727872	Cada maluco na sua brisa, cada louco na sua loucura, prende puxa solta e passa hoje ningum me segura	Sun May 12 01:08:46 2013
585997407	333387771160965121	Indo e vindo nessa vida eu muito vi mas sempre nela eu serei um aprendiz	Sun May 12 01:06:53 2013
585997407	333387706275090432	Antigamente era nao atraz de nao hoje nao existe nao, ela come na minha mo	Sun May 12 01:06:37 2013
585997407	333387625891250177	Mas s que na escola ela nem me dava bola
agora chora porque o mundo da volta	Sun May 12 01:06:18 2013
585997407	333381865538998272	Bolada.	Sun May 12 00:43:25 2013
585997407	333381506120691713	RT @whatsappsbr: As indiretas so no twitter, a briga  no whatsapp.	Sun May 12 00:41:59 2013
585997407	333380653540319233	RT @CaioFAbreuCitou: No sinto raiva, no sinto nada. Sinto saudades, de vez em quando. Quando penso que poderia ter sido diferente.	Sun May 12 00:38:36 2013
585997407	333380056153997312	A verdade  que at mesmo os fortes choram, porm sozinhos.	Sun May 12 00:36:13 2013
585997407	333376934291595264	Vou jantar	Sun May 12 00:23:49 2013
585997407	333374833842876416	Vou voltar a dormir ou vou sair? Eis a questo.	Sun May 12 00:15:28 2013
585997407	333374398029524992	Que fome, plmdds	Sun May 12 00:13:44 2013
585997407	333345934719217665	F O M E	Sat May 11 22:20:38 2013
585997407	333344778639007744	me mandem o whatsapp de voces? u_u	Sat May 11 22:16:03 2013
585997407	333344153817735168	No tem porqu ser pessimista. No vai funcionar mesmo	Sat May 11 22:13:34 2013
585997407	333343953204158464	Sou muito orgulhosa e foda-se.	Sat May 11 22:12:46 2013
585997407	333343616175046657	menos indireta e mais beijo na boca pfvr	Sat May 11 22:11:25 2013
585997407	333343357139034114	Procuro pessoas para cochilo cansual de conchinha sem compromisso	Sat May 11 22:10:24 2013
585997407	333343104428044288	Ta tudo armado pro lance rolaaaaaaaaar 	Sat May 11 22:09:23 2013
997207142	330722306659852288	RT @NiallOfficial: Look at this new @CadburyIreland video! It's funny as hell http://t.co/lJM8a9Cbs6 #sharethejoy	Sat May 04 16:35:17 2013
997207142	329169995735109633	Have a nice day!	Tue Apr 30 09:46:57 2013
997207142	328511216093892612	RT @DaniellePeazer: Thank you @MrJazzRocket for introducing me to this! Slow Jam version  http://t.co/5ylmGKoqhA	Sun Apr 28 14:09:12 2013
997207142	316949387190349825	RT @Louis_Tomlinson: Can't believe it has been 3 years since my first audition ! Wow, I'm truly blessed and thank you all for everything :)	Wed Mar 27 16:26:37 2013
997207142	316882649698406401	RT @alena25091998:     )) ))  * http://t.co/wccfcCOU	Wed Mar 27 12:01:25 2013
997207142	316181692404625408	RT @Harry_Styles: @RacerSheridan school is good, you learn stuff. STAY IN SCHOOL AND WORK HARD	Mon Mar 25 13:36:04 2013
997207142	315836037878403073	RT @Real_Liam_Payne: Thank you birmingham for the besttt homecoming shows ever! Love you all! :)i know we always say it but we have the  ...	Sun Mar 24 14:42:34 2013
997207142	315831969957171200	RT @Louis_Tomlinson: Loving the tour so far !!	Sun Mar 24 14:26:24 2013
997207142	315831155024855042	RT @Louis_Tomlinson: I'd like to start off the day by saying a big fuck you to 'the mirror' :) on a happier note huge love to all out fa ...	Sun Mar 24 14:23:09 2013
997207142	314013974725271552	RT @TastyyFood: Banana split cake with ice cream. http://t.co/dzD0veQxEc	Tue Mar 19 14:02:20 2013
259380839	266905659709198336	Friday is my lucky day ;)	Fri Nov 09 14:10:42 2012
259380839	253432563060838400	@hlbrm It's ok u wanna play rough ? okey ! hahaha	Wed Oct 03 09:53:26 2012
259380839	253431436877643776	Baghdad here i am :)	Wed Oct 03 09:48:57 2012
259380839	252161713745588225	Istanbul is great city full with many good places to visit .	Sat Sep 29 21:43:32 2012
259380839	191997882260393984	@BaghdadPage Hi am new on tweet :) its nice to see this page here	Mon Apr 16 21:13:56 2012
26565946	333625689796382720	RT @MyBrewTube: Happy Mother's Day. Did y'all call your mamas? Stop tweeting and give her a call.	Sun May 12 16:52:17 2013
26565946	333625658800492544	I'm a Mother Lover... Happy Mom's Day to all you Mothers out there!!! I love you Mom!	Sun May 12 16:52:10 2013
26565946	333369851957628928	Small Market... Big Heart. #GritnGrind http://t.co/XPigNwNAk0	Sat May 11 23:55:41 2013
26565946	332690256228921344	RT @The901Spartan: @jtimberlake @hanoversfinest3 I'll cover @jtimberlake s 36 and raise you 36 more. And let's make 'em burpees! #GritnGrin	Fri May 10 02:55:12 2013
26565946	332671180785991680	@hanoversfinest3: @jtimberlake I bet you 35 pushups that the thunder beat the grizzlies. 35?! Wow... You're crazy, man. Make it 36.	Fri May 10 01:39:24 2013
26565946	332205385173839872	FYI @MasterCard #JT2020Tour Presale started 10 AM Local for select cities. Just use @MasterCard at checkout: http://t.co/7yRSrSe6Ii -teamJT	Wed May 08 18:48:30 2013
26565946	331991614568398849	#GritnGrind #GrizzNation	Wed May 08 04:39:03 2013
26565946	331851559614943232	@DickieV: @jtimberlake u r awesome Baby No, no Dickie V. You are! A real PTP'er, baby!!!	Tue May 07 19:22:31 2013
26565946	331787202470223873	#TheTNKids presale for #JT2020Tour: Dallas, Houston, Tulsa - u get tix yet? Edmonton + Las Vegas in 1 hour: : http://t.co/ZpdabWP1DU -teamJT	Tue May 07 15:06:48 2013
26565946	331773920380350464	#JT2020Tour #TheTNKids Ticket Presale has started for Atlanta, Orlando, Montreal, and Raleigh! Sign up! http://t.co/KLZ1PZi8Yg -teamJT	Tue May 07 14:14:01 2013
26565946	331591703289032704	Ladies and Gents. Join #TheTNKids NOW to get first dibs on #JT2020Tour tickets: http://t.co/KLZ1PZi8Yg #keepingitinthefamily -teamJT	Tue May 07 02:09:57 2013
26565946	331531518574993409	#JT2020Tour is on!!!!!!! And the first place to get tickets is....#TheTNKids: http://t.co/KLZ1PZi8Yg -teamJT	Mon May 06 22:10:48 2013
26565946	331259821397512192	Thank you NYC and Roseland Ballroom! Had so much fun tonight. Lets do it again soon...	Mon May 06 04:11:10 2013
26565946	331224038171086848	Just posted a photo http://t.co/zKaWGnAK0w	Mon May 06 01:48:59 2013
26565946	331203018412421120	About to DO IT! #NYC http://t.co/9T7G6ilFrL	Mon May 06 00:25:27 2013
26565946	331156681348218881	Soundcheck @MasterCard #PricelessPremieres #NYC http://t.co/XUJPQm46HW	Sun May 05 21:21:20 2013
26565946	331125126848450560	#2020Experience2of2 #TheTNKids http://t.co/4BspQHPseK	Sun May 05 19:15:56 2013
26565946	331118785371181057	RT @MasterCard: Tonight is the night! @Jtimberlake's #PricelessPremieres show in NYC! Follow @Priceless for real-time updates! -teamJT	Sun May 05 18:50:44 2013
26565946	330540358024978433	#GritnGrind #WeDontBluff	Sat May 04 04:32:17 2013
26565946	329615491851227136	RT @Mastercard: Click http://t.co/Z2NsFqf3wz to win tix to @JTimberlake LIVE in NYC on 5/5! Exclusively for MasterCard cardholders. -teamJT	Wed May 01 15:17:11 2013
26565946	329466958355496960	#GritnGrind	Wed May 01 05:26:58 2013
26565946	329432371386515458	RT @fauntleroy: Ys	Wed May 01 03:09:32 2013
26565946	328940067429183488	RT @priceless: RT this &amp; follow @Priceless to win @JTimberlake #PricelessPremieres tix! NYC only. Rules: http://t.co/W0uarNkidb -teamJT	Mon Apr 29 18:33:18 2013
26565946	328645292310282244	Btw it's @itunesmusic 10th birthday today. So play it loud! #music #sundayfunday #decadeofiTunes http://t.co/jANrSDRICS -teamJT	Sun Apr 28 23:01:58 2013
26565946	328604023194255360	@50ShadesKelsey: @jtimberlake it's my 21st birthday, it would make my day to get a tweet from you! Happy Bday!! #shots	Sun Apr 28 20:17:58 2013
26565946	328289157241794561	#GritnGrind	Sat Apr 27 23:26:49 2013
26565946	328059779002023936	RT @robknox_ys: The motha phkn 's	Sat Apr 27 08:15:21 2013
26565946	327642339277406209	RT @stevnrussell: @jtimberlake This. #gogrizz http://t.co/tKE9Qorc9F	Fri Apr 26 04:36:35 2013
26565946	327641412998938624	#GritnGrind	Fri Apr 26 04:32:54 2013
26565946	327640846923100162	@TheEllenShow: This performance is incredible. @JTimberlake, you're worth the wait. http://t.co/JLnsp2iJyy Oh, Ellen... I love you too!	Fri Apr 26 04:30:39 2013
26565946	327462585978994688	Tune in today to watch JT on @TheEllenShow ! (Check local listings for details) -teamJT	Thu Apr 25 16:42:19 2013
26565946	326814092574748672	@GerryBogBhoy: @jtimberlake @lpalms its november, dont lie JT Maybe... Maybe not. #youneverknow	Tue Apr 23 21:45:26 2013
26565946	326813013900406787	@lpalms: @jtimberlake When is part 2 coming? I'm still in love with part one, but 10 songs are not the full experience... #youneverknow	Tue Apr 23 21:41:09 2013
26565946	326811139726000128	@aliheardkelly: Yes this is playing right now, vinyl sounds amazing. Solid album @jtimberlake http://t.co/HwZDbsJVhj #LongLiveVinyl	Tue Apr 23 21:33:42 2013
26565946	326397965562417152	RT @bassicblack: The #TENNESSEEKIDS @AARONCamper flips the boss @JTimberlake's MIRRORS! Listen here @ his Website link:  http://t.co/3t9B2L	Mon Apr 22 18:11:53 2013
26565946	326131284508282881	@MrWeisend: @jtimberlake on our Suit and Tie grind. Stay fresh. #HugeFan http://t.co/KDAzewgre2 #reppin	Mon Apr 22 00:32:12 2013
26565946	323895628931399681	My thoughts and prayers are with everyone in the city of Boston and all of those affected by this terrible incident.	Mon Apr 15 20:28:30 2013
26565946	322900045970149376	I hope everyone enjoyed the scavenger hunt today! Let's do it again soon! #youneverknow #finderskeepers	Sat Apr 13 02:32:24 2013
26565946	322809252106346496	Congrats Lisa Mangoendirjo! http://t.co/y6OX9kdI8T #finderskeepers	Fri Apr 12 20:31:37 2013
26565946	322807207966162944	Question 5: http://t.co/TevrbK3OMp #finderskeepers	Fri Apr 12 20:23:30 2013
26565946	322798206901694464	Congrats Faiza Mallick! http://t.co/NmEG6hIsz9 #finderskeepers	Fri Apr 12 19:47:44 2013
26565946	322796932454047744	Question 4: http://t.co/r0WXs5gaNU #finderskeepers	Fri Apr 12 19:42:40 2013
26565946	322787891279454208	Congrats John Skoutelas! http://t.co/igxbwOAzGO #finderskeepers	Fri Apr 12 19:06:45 2013
26565946	322785056169029632	Question 3: http://t.co/cXZdYgxUwv #finderskeepers	Fri Apr 12 18:55:29 2013
26565946	322773480422662144	Congrats Brooke Young! http://t.co/Cw62VegjS6 #finderskeepers	Fri Apr 12 18:09:29 2013
26565946	322771544063492097	Question 2: http://t.co/U2C3PLHkv5 #finderskeepers	Fri Apr 12 18:01:47 2013
26565946	322767264149540864	Congrats Rayana Miccolis! http://t.co/7hrrQsqash #finderskeepers	Fri Apr 12 17:44:47 2013
26565946	322762431413751808	Question 1: http://t.co/xuQlx7GGxM #finderskeepers	Fri Apr 12 17:25:34 2013
26565946	322759352656224256	Ladies &amp; Gents! Lets get this startedthe online scavenger hunt on Facebook is about to begin! http://t.co/zXw1rcswt1 #finderskeepers	Fri Apr 12 17:13:20 2013
26565946	322520537320538113	Have you got The 20/20 Experience yet? -teamJT @amazonmp3 http://t.co/qdQgY6j9z1	Fri Apr 12 01:24:22 2013
26565946	322485163311374337	Who's up for an online scavenger hunt tomorrow?! Stay tuned! #youneverknow #finderskeepers	Thu Apr 11 23:03:49 2013
26565946	321639445298290689	Guess who @FLOTUS invited to the #atTheWH today!? Watch the student workshop live stream starting 11am ET. http://t.co/nkBC2KOapA -teamJT	Tue Apr 09 15:03:14 2013
26565946	321112895830233088	RT @EsteeStanley: #MadMen finally!!!!!!	Mon Apr 08 04:10:55 2013
26565946	321003093317808129	@Rita_spaRKle_K: Do I really have to wait until November for J. T.'s 20/20 experience Part 2??? @jtimberlake #maybemaybenot #youneverknow	Sun Apr 07 20:54:36 2013
26565946	320631590847918080	@pensay: #suitandtieshit how am I looking? @jtimberlake http://t.co/vGtL7g0bsj Killin it in khaki!!!	Sat Apr 06 20:18:22 2013
26565946	320630628359999488	@GloriaMarson: @jtimberlake a friend is playing an acoustic version of mirrors at my wedding while we read our vows! Nice!!!	Sat Apr 06 20:14:33 2013
26565946	320628122670223360	@BenRios82: I be on my #suitandtieshit for my sister's #wedding! @jtimberlake http://t.co/RtpmryEmCa #Reppin	Sat Apr 06 20:04:36 2013
26565946	320370075834150912	2 weeks in a row for all you country music fans! @thebandperry new album Pioneer! Grab it, love it.	Sat Apr 06 02:59:12 2013
26565946	320366652162187269	RT @AARONCamper: #tennesseekids	Sat Apr 06 02:45:36 2013
26565946	320366550261587969	RT @bassicblack: S/O my fam #THETENNESSEEKIDS for another  awesome work week! Its only the beginning kids! Where u at @jtimberlake?!? ht ...	Sat Apr 06 02:45:12 2013
26565946	320050359034863616	RT @brokemogul: This dude who looks 22 just turned FORTY!!! @Pharrell #happybirthday	Fri Apr 05 05:48:46 2013
26565946	319193647323164672	@EsteeStanley: @jtimberlake Teddy wants to know what u think about his sock style "A gentleman knows... Your sock game must be on point."	Tue Apr 02 21:04:30 2013
26565946	318394430614827008	What do y'all know about Cadbury Cream Eggs though..? Reese's Chocolate/Peanut Butter Eggs?? Y'all don't hear me... Happy Easter!!	Sun Mar 31 16:08:42 2013
26565946	317805146216206336	Congrats to my 5 winners! Maybe we'll do something like this again soon... #youneverknow #staytuned #bestfansever	Sat Mar 30 01:07:06 2013
26565946	317785050370424832	Congrats @colleen_oneil!!! #finderskeepers #the2020experience http://t.co/0MohjyG71X	Fri Mar 29 23:47:14 2013
26565946	317777395723673603	Last but not least! San Fran!!! #finderskeepers #the2020experience http://t.co/ciqFU9FDVj	Fri Mar 29 23:16:49 2013
26565946	317775787447156736	Congrats biancaaanoel! One more to go...be ready!! #finderskeepers #the2020experience http://t.co/2s2Wgr6qMg	Fri Mar 29 23:10:26 2013
26565946	317771134080786432	Hey Southern California!!! #finderskeepers #the2020experience http://t.co/0hxvZABGZ1	Fri Mar 29 22:51:56 2013
26565946	317734076578664448	Congrats @LeighMillican! #finderskeepers #the2020experience http://t.co/buUUKZG3yP	Fri Mar 29 20:24:41 2013
26565946	317727327318589440	Memphis...go! #finderskeepers #the2020experience http://t.co/rMgtFMNbw7	Fri Mar 29 19:57:52 2013
26565946	317711043465994241	Congrats Abby and her Dad! More to come!! rutgens #finderskeepers #the2020experience http://t.co/kBnYHzLoRs	Fri Mar 29 18:53:10 2013
26565946	317705414672252928	You're up Chicago! #finderskeepers #the2020experience http://t.co/NUGiY7h4d0	Fri Mar 29 18:30:48 2013
26565946	317697464540987392	One down, four to go! Congrats @skylership. #finderskeepers #the2020experience http://t.co/5raZwhVwz3	Fri Mar 29 17:59:12 2013
26565946	317691512450330626	Come find it NYC! #finderskeepers #The2020Experience http://t.co/vIosHkx2xU	Fri Mar 29 17:35:33 2013
26565946	317687884650016768	It's friday and I ain't got $h*t to do! Sooo I placed 5 signed vinyls around the country! #staytuned #finderskeepers	Fri Mar 29 17:21:08 2013
26565946	317327622243762177	@kellygumdrops: @jtimberlake my hospice ridden 90 year old grandma who hasn't said a word in a week... Well, you tell her I said hello!!	Thu Mar 28 17:29:35 2013
26565946	317326267605213184	@MattMorris: Listening to #AshandClay for the second time in a row. Sounds like CSN and Simon/Garfunkel had a little music baby. #loveit	Thu Mar 28 17:24:12 2013
26565946	317322410745548801	@jimmyfallon: I miss Justin. http://t.co/Em2e7DLGcs I miss you too, Jimbo. #makeitweird	Thu Mar 28 17:08:52 2013
26565946	317095813509701633	@blakeshelton: Hey @jtimberlake ... By the way.. I'm naked right now. #justthoughtyoushouldknow Uh oh... #Instagramtripledogdare	Thu Mar 28 02:08:27 2013
26565946	317086503413100545	Ok, country music lovers... Y'all need to go get Based On A True Story by my boy @blakeshelton It has been known to get you #buttnaked	Thu Mar 28 01:31:28 2013
26565946	317035089324277760	I'm gonna find a way to show my appreciation to you ladies and gents this week... Stay tuned. #finderskeepers	Wed Mar 27 22:07:10 2013
26565946	317033714838286336	Whoa... Speechless. Shocked. Numbers go up, numbers go down. I just hope this album makes your Summer... You already made mine #bestfansever	Wed Mar 27 22:01:42 2013
26565946	316009550996189186	What's your favorite song on #The2020Experience ?!?! -teamJT http://t.co/RKLEhYrtbS	Mon Mar 25 02:12:02 2013
26565946	315222812279312384	@S_C_: JT x 1 million? Getting my "Suit and Tie" ready for the celebration. Is that the D'USSE talking? Haha! You're out of your mind, Hov!	Fri Mar 22 22:05:49 2013
26565946	315219149188116480	@blakeshelton: Thanks buddy! You and @mirandalambert listen responsibly(or not) Based On A True Story out next week! #BoysFromTheSouthMonth	Fri Mar 22 21:51:16 2013
26565946	315164468441133057	LAST DAY of #Inside2020!! Ending week with a bang!! See exclusive video + photos + feel free to dance along! http://t.co/JCPGQ3Ccnx -teamJT	Fri Mar 22 18:13:59 2013
26565946	314790703777587201	Today's the 2nd to last day of #Inside2020!! Hear JT talk about inspirations for tracks + other fun facts. -teamJT  http://t.co/vG1WroiV6f	Thu Mar 21 17:28:46 2013
26565946	314447825993863168	Today #inside2020 see the new MIRRORS MUSIC VIDEO &amp; listen to JT explain what "Mirrors" is really about: http://t.co/JCPGQ3Ccnx -teamJT	Wed Mar 20 18:46:18 2013
26565946	314140936525447168	Have you got the deluxe version of #The2020Experience @Target? http://t.co/uVItDLcax2 Plus a little #moreJT http://t.co/84qtX7WEM2 -teamJT	Tue Mar 19 22:26:50 2013
26565946	314100691834642433	Check out the special video JT made for you + BIG news + other goodies today #Inside2020: http://t.co/vjHSc24Sys	Tue Mar 19 19:46:55 2013
26565946	314039280534171648	Justins new album The 20/20 Experience is out now!
Get your copy on iTunes here. http://t.co/RKLEhYrtbS -teamJT #The2020Experience	Tue Mar 19 15:42:53 2013
26565946	313854263094833152	@BLVD34Music: @jtimberlake you worked hard on this one lil brother. "Looking good Billy Ray" Feeling good Lewis!	Tue Mar 19 03:27:42 2013
26565946	313822463182114816	Mirrors @ El Rey Theatre http://t.co/gUCsGPOPuL	Tue Mar 19 01:21:20 2013
26565946	313817345376280576	Stream the @Target @iheartradio album release party here NOW: #moreJT #iheartJT : http://t.co/2y6w0ot6Nl -teamJT	Tue Mar 19 01:01:00 2013
26565946	313817075154051072	Almost time... @ El Rey Theatre http://t.co/yGxiKAciBJ	Tue Mar 19 00:59:55 2013
26565946	313797779858268161	RT @robknox_ys: Workin #20/20 #Experience #TheYs http://t.co/7ey2dW1hc7	Mon Mar 18 23:43:15 2013
26565946	313773914167853056	#The2020experience is out tomorrow so all week we're releasing inside info about it starting NOW: http://t.co/SCJj5ES2iX #inside2020 -teamJT	Mon Mar 18 22:08:25 2013
